FSTVL_NM,MESURE_DE,AVRG_TP,AVRG_TOP_TP,AVRG_LWET_TP,TOP_TP,LWET_TP,TOP_TP_OCCRRNC_DE,LWET_TP_OCCRRNC_DE,AVRG_ARCSR,AVRG_PARTN_HD,AVRG_WIND_VE,FSTVL_BEGIN_DE,FSTVL_END_DE
제9회 향동 마을축제 「은행나무 아래로」,2,8.700000000000001,16.233333333333334,2.766666666666667,22.5,-2.6,7,5,1001.3333333333334,73.0,1.9000000000000001,2022-11-12,2022-11-12
제주국제관악제,1,28.35,31.549999999999997,25.9,36.3,24.3,4,14,1006.35,76.5,2.7,2021-08-08,2021-08-15
제주유채꽃축제,2,14.3,18.049999999999997,11.0,24.8,6.0,11,3,1016.35,59.5,3.25,2019-04-04,2019-04-07
제주일노래 상설공연,1,25.625,29.05,23.1,30.9,15.0,4,2,1005.7,77.75,2.625,2021-06-05,2021-08-21
제천국제음악영화제,21,24.028000000000002,29.276,20.136,33.1,15.1,5,31,979.32,78.08,1.244,2019-08-08,2019-08-13
제천의병제,21,11.665217391304349,19.578260869565216,5.430434782608696,26.7,-3.6,1,31,988.7739130434783,73.21739130434783,1.1652173913043478,2018-10-19,2018-10-20
조곡동벚꽃축제,2,8.266666666666667,15.266666666666666,1.633333333333333,22.7,-5.9,16,3,997.6,67.66666666666667,2.2666666666666666,2022-03-26,2022-03-27
조선통신사 축제,21,17.95,22.120454545454546,14.729545454545455,29.1,10.7,23,3,1003.1636363636363,68.02272727272727,3.2818181818181817,2019-05-03,2019-05-06
종교연합바자회,21,15.226086956521739,20.33913043478261,10.839130434782609,26.5,3.5,1,30,1009.1608695652175,61.130434782608695,2.017391304347826,2019-10-12,2019-10-12
종로맛길축제,1,15.95,22.0,10.8,27.3,5.3,3,18,1014.25,68.0,1.75,2021-10-01,2021-10-31
주안미디어문화축제,1,22.0,25.35,19.05,29.9,15.3,1,27,1004.5999999999999,66.0,3.05,2018-09-08,2018-09-15
중구미술협회전,1,15.95,22.0,10.8,27.3,5.3,3,18,1014.25,68.0,1.75,2011-10-04,2011-10-09
중봉충렬제,1,14.95,21.25,9.850000000000001,25.5,3.4,1,17,1013.15,74.5,1.25,2021-10-07,2021-10-09
중원한마당축제,1,20.45,26.200000000000003,16.05,30.0,9.4,1,16,1004.2,82.5,1.0,2019-09-01,2019-09-30
증도 송어 축제,1,22.45,26.15,19.549999999999997,31.1,15.2,8,2,1002.25,81.5,2.75,2019-06-15,2019-06-16
증평들노래축제,1,24.15,29.15,19.95,34.4,15.6,9,2,1000.3,66.0,1.55,2021-06-01,2021-06-30
증평인삼골축제,1,15.3,20.65,10.55,25.2,4.6,1,18,1014.4000000000001,64.5,1.2000000000000002,2021-10-01,2021-10-31
지리산 바래봉 눈꽃축제,22,0.8695652173913043,7.326086956521739,-4.591304347826087,12.8,-13.3,13,31,1010.9021739130435,67.28260869565217,1.482608695652174,2018-12-29,2019-02-10
지리산 바래봉 철쭉제,2,14.75,21.575,8.425,26.5,-2.7,6,6,998.8249999999999,64.25,2.05,2022-04-28,2022-05-22
지리산 뱀사골 고로쇠 약수제,2,5.0,11.783333333333333,-1.0833333333333333,18.3,-10.8,21,6,1005.4499999999999,65.5,1.7333333333333334,2022-02-14,2022-03-31
지리산 뱀사골 단풍제,21,13.93913043478261,21.556521739130435,7.860869565217392,27.8,-0.3,4,31,1006.5608695652174,73.34782608695652,1.3478260869565217,2019-10-15,2019-10-30
지리산남악제 및 군민의 날 행사,2,11.7,18.5,4.9,24.2,-2.4,12,5,997.55,59.0,2.5999999999999996,2020-04-18,2020-04-20
지용제,1,14.95,21.25,9.850000000000001,25.5,3.4,1,17,1013.15,74.5,1.25,2021-10-21,2021-10-24
진동계곡산나물축제,20,16.48095238095238,23.552380952380954,10.123809523809523,30.9,3.5,24,3,987.6095238095238,61.857142857142854,2.0571428571428574,2019-05-18,2019-05-19
진주남강유등축제,21,15.17727272727273,22.349999999999998,9.195454545454545,27.8,2.1,10,31,1015.6136363636364,71.54545454545455,0.9863636363636363,2018-10-01,2018-10-15
진주논개제,21,18.156521739130437,24.834782608695654,11.773913043478261,37.0,5.1,29,1,1008.0521739130435,66.78260869565217,1.3608695652173914,2018-05-25,2018-05-27
창원진동불꽃낙화축제,22,13.669565217391304,19.069565217391304,9.152173913043478,24.5,2.4,29,1,1011.4565217391304,57.30434782608695,2.0391304347826087,2018-04-15,2018-04-15
창평전통음식문화축제,1,16.45,21.95,12.0,26.2,6.5,3,18,1012.3,70.5,1.2,2020-10-26,2020-10-28
천만송이 국화축제,2,12.34,18.04,7.56,26.1,4.7,1,18,1014.3399999999999,66.8,1.48,2019-10-25,2019-11-03
천사마라톤대회,21,13.238095238095237,20.65714285714286,7.438095238095237,27.3,-2.6,1,30,1006.5571428571429,69.52380952380952,1.2523809523809524,2018-10-03,2018-10-03
천안북면위례벚꽃축제,2,11.6,18.4,4.35,25.7,-2.5,12,2,1008.4,57.0,1.9,2019-04-14,2019-04-15
천안성환배축제,1,13.1,19.85,7.45,24.2,-0.9,2,18,1011.9,80.0,0.9,2019-10-27,2019-10-27
천안호두축제,1,13.1,19.85,7.45,24.2,-0.9,2,18,1011.9,80.0,0.9,2019-10-13,2019-10-14
천안흥타령춤축제,21,20.230434782608697,25.982608695652175,15.47391304347826,30.2,8.8,3,22,1008.8521739130434,75.91304347826087,1.465217391304348,2019-09-25,2019-09-29
천을산 해맞이,2,1.7333333333333334,7.033333333333334,-2.766666666666667,15.7,-4.9,7,1,1016.8666666666667,55.333333333333336,2.3000000000000003,2019-01-01,2019-01-01
천태만상 상권연계 공감 페스티벌,2,1.5,7.640000000000001,-3.54,16.7,-6.1,6,1,1003.0799999999999,67.8,2.5,2022-01-01,2022-12-31
철암 단풍축제,1,10.4,16.549999999999997,5.4,21.1,-0.9,2,18,937.85,74.5,1.1,2022-10-14,2022-10-16
철원 DMZ 평화 꽃송이 축제,1,15.675,22.025,10.1,30.1,7.8,1,16,999.25,84.5,1.225,2019-09-06,2019-10-06
첨단1동 마을축제,21,16.278260869565216,21.991304347826087,11.608695652173912,28.1,4.5,10,31,1010.7434782608696,67.78260869565217,1.5391304347826087,2017-10-14,2017-10-14
청계산철쭉축제,2,12.15,19.200000000000003,5.05,25.5,-1.4,11,2,1008.5,56.5,1.7,2019-04-27,2019-04-27
청년거리문화축제,22,6.895652173913043,10.793478260869565,3.5413043478260873,18.4,-1.3,30,10,1012.8760869565218,54.82608695652174,4.604347826086957,2019-03-01,2019-12-31
청도읍성예술제 (코로나19로 인한 2020년 축제 취소),1,21.65,26.2,17.9,30.8,11.7,3,24,1006.65,74.5,2.0,2021-09-12,2021-09-13
청룡문화제,21,15.226086956521739,20.33913043478261,10.839130434782609,26.5,3.5,1,30,1009.1608695652175,61.130434782608695,2.017391304347826,2021-10-23,2021-10-24
청산도슬로우걷기축제,22,15.345652173913043,20.68695652173913,10.79782608695652,21.9,2.5,29,3,1009.4586956521739,67.6086956521739,3.491304347826087,2019-04-06,2019-05-06
청소년 축제,1,14.95,21.25,9.850000000000001,25.5,3.4,1,17,1013.15,74.5,1.25,2021-10-16,2021-10-16
청소년 힐링 페스티벌,20,4.2,9.280952380952382,-0.1380952380952381,15.0,-2.9,3,31,1016.7523809523809,50.0,2.2857142857142856,2020-12-10,2020-12-10
청소년마을축제,1,13.3,20.4,7.55,25.1,-0.2,1,18,1012.15,76.5,0.8500000000000001,2022-10-29,2022-10-29
청소년어울림마당 1회차,1,22.75,28.1,18.450000000000003,34.0,13.0,9,2,1002.5999999999999,77.5,1.9,2019-06-01,2019-06-01
청소년어울림마당 2회차,1,25.75,30.2,22.15,33.0,17.5,9,1,1002.9000000000001,80.0,1.85,2019-07-20,2019-07-20
청소년어울림마당 3회차,1,21.85,26.4,18.0,29.7,12.6,1,21,1008.35,77.0,2.0,2019-09-28,2019-09-28
청소년어울림마당 4회차,1,14.7,20.35,9.55,24.3,2.2,1,17,1016.55,71.0,1.6,2019-10-26,2019-10-26
청소년어울림마당 5회차,1,7.800000000000001,13.15,2.9,20.7,-5.0,6,28,1017.9,72.0,1.7000000000000002,2019-11-02,2019-11-02
청소년의달 기념행사 <열정유>,1,17.05,22.55,12.3,29.7,8.6,14,6,1005.2,78.0,1.95,2019-05-19,2019-05-19
청송사과축제,2,9.633333333333333,16.650000000000002,3.9,24.9,-0.2,12,30,1005.0833333333334,69.16666666666667,1.2833333333333334,2019-10-30,2019-11-03
청정완도 가을빛 여행,21,16.921739130434784,21.94782608695652,12.81304347826087,25.3,6.9,4,31,1014.7304347826087,69.65217391304348,2.6782608695652175,2018-10-19,2018-10-21
청주문화재야행,1,26.9,30.85,23.75,36.0,22.2,6,7,1002.1,76.0,1.45,2021-08-20,2021-08-21
체험문화축제,21,17.756521739130434,24.569565217391304,11.378260869565217,31.5,5.4,21,7,1001.8521739130434,61.869565217391305,1.4913043478260868,2019-05-25,2019-05-26
추석맞이 조곡동 한마당 행사,1,20.549999999999997,25.95,16.55,30.6,9.4,1,24,992.55,86.0,1.3,2022-09-10,2022-09-10
추억의 충장축제,2,10.833333333333334,16.5,6.333333333333333,23.6,0.7,7,30,1013.6999999999999,67.66666666666667,1.1333333333333333,2021-11-03,2021-11-07
추억의충장축제,20,16.261904761904763,21.995238095238093,11.571428571428571,28.1,4.5,10,31,1010.5952380952381,67.52380952380952,1.5714285714285714,2019-10-02,2019-10-06
추월산벚꽃축제,2,13.2,19.45,7.949999999999999,25.6,1.6,12,3,1009.8,52.0,1.6,2020-04-07,2010-04-08
축령산 편백산소축제,1,14.9,21.35,9.649999999999999,25.6,3.3,3,18,1014.8,75.0,2.3,2019-10-05,2019-10-05
춘장대해수욕장 여름문화예술축제,1,24.7,28.55,21.7,30.6,17.4,10,1,1005.1,82.0,1.4,2019-07-20,2019-07-21
춘천가족음악축제,20,19.933333333333334,25.66190476190476,15.571428571428571,31.4,8.1,1,22,1005.3904761904762,77.66666666666667,1.2238095238095237,2019-09-21,2019-09-22
춘천국제고음악제,20,19.933333333333334,25.66190476190476,15.571428571428571,31.4,8.1,1,22,1005.3904761904762,77.66666666666667,1.2238095238095237,2019-09-21,2019-09-28
춘천마임축제,21,20.258695652173913,26.47391304347826,14.558695652173913,32.0,4.8,20,1,1000.1652173913043,66.47826086956522,1.391304347826087,2019-05-26,2019-06-02
춘천연극제,21,22.608695652173914,28.452173913043477,17.42608695652174,35.0,10.4,22,1,998.6217391304348,69.08695652173913,1.3652173913043477,2019-06-15,2019-06-22
춘천인음악회,20,22.547619047619047,28.423809523809524,17.323809523809523,35.0,10.4,7,1,998.652380952381,68.95238095238095,1.3428571428571427,2019-06-29,2019-06-29
춘천인형극제,20,16.464285714285715,22.752380952380953,11.685714285714287,31.4,8.1,3,29,1007.9095238095238,76.64285714285714,1.119047619047619,2019-09-28,2019-10-03
치악산왕발걸음축제,1,23.200000000000003,28.25,18.65,34.5,13.5,9,2,989.7,63.5,1.2000000000000002,2022-06-11,2022-06-11
코로나19에 따른 축제 취소,2,1.7333333333333334,7.033333333333334,-2.766666666666667,15.7,-4.9,7,1,1016.8666666666667,55.333333333333336,2.3000000000000003,2021-01-01,2021-01-01
코로나로 인한 무기한 연기,2,1.56,8.8,-4.38,17.3,-8.2,7,1,1020.5200000000001,62.0,0.9,2022-01-01,2022-12-31
코리아드라마페스티벌,21,14.492500000000001,21.5125,8.817499999999999,23.8,4.9,10,31,1009.7275,72.475,1.0925,2018-10-01,2018-10-15
크리스마스거리축제,19,-0.18499999999999997,3.7950000000000004,-3.75,11.9,-11.4,1,18,1013.8950000000001,56.35,2.34,2019-12-22,2019-12-25
탐라문화제,1,19.25,22.5,16.55,25.5,12.1,2,18,1018.0999999999999,67.0,2.9,2021-10-06,2021-10-10
태백 커플축제,1,16.200000000000003,20.6,12.7,27.3,5.0,1,24,932.7,84.5,1.55,2022-09-17,2022-09-18
태백 황지연못 황부자며느리 축제,1,16.200000000000003,20.6,12.7,27.3,5.0,1,24,932.7,84.5,1.55,2022-09-23,2022-09-25
태백산 눈축제,2,-3.5,1.7,-8.366666666666667,12.2,-11.2,7,1,935.4666666666667,60.0,1.2666666666666666,2023-01-01,2023-01-01
태백산눈축제,20,-3.4571428571428577,1.9,-8.476190476190476,7.2,-14.7,28,2,935.0119047619048,58.333333333333336,1.6214285714285712,2019-01-18,2019-02-04
태안 세계툴립축제,2,13.925,20.05,8.5,22.7,-1.6,11,2,1011.1,66.75,2.35,2020-04-14,2020-05-11
태하성하신당제,2,7.6000000000000005,11.266666666666666,4.533333333333333,18.5,0.5,11,3,990.2666666666668,70.66666666666667,4.033333333333333,2020-03-24,2020-03-24
토지문학제,2,3.96,9.08,-0.1,16.7,-5.4,7,1,1013.24,53.2,1.8199999999999998,2020-01-01,2020-12-31
퇴촌토마토축제,20,22.923809523809524,28.17142857142857,18.895238095238096,32.7,13.6,19,1,999.4714285714286,71.28571428571429,1.9428571428571426,2019-06-13,2019-06-16
팔공산 단풍축제,1,15.95,22.0,10.8,27.3,5.3,3,18,1014.25,68.0,1.75,2019-10-01,2019-10-31
팔공산 산중전통장터 승시,20,16.238095238095237,21.80952380952381,11.461904761904762,26.6,6.5,1,31,1012.2476190476191,63.523809523809526,1.7619047619047619,2019-10-05,2019-10-08
평생학습도시 선언 20주년 컨퍼런스,2,8.733333333333333,13.700000000000001,4.533333333333333,20.0,-3.6,7,30,1011.4333333333334,65.66666666666667,2.1333333333333333,2019-11-01,2019-11-01
평창송어축제,2,-1.36,4.8,-6.8,12.7,-9.5,23,1,994.6600000000001,63.2,1.0,2018-12-22,2019-01-27
평택호물빛축제,1,13.3,20.4,7.55,25.1,-0.2,1,18,1012.15,76.5,0.8500000000000001,2021-10-02,2021-10-03
포은문화제,1,13.3,20.4,7.55,25.1,-0.2,1,18,1012.15,76.5,0.8500000000000001,2019-10-11,2019-10-13
포항 연날리기 한마당,20,21.947619047619046,25.314285714285717,19.00952380952381,33.9,13.5,1,30,1013.6571428571428,76.28571428571429,2.376190476190476,2019-09-01,2019-09-30
포항거리예술축제,1,17.0,21.4,13.149999999999999,26.9,6.0,2,17,1020.1500000000001,66.0,2.55,2021-10-29,2021-10-31
포항국제불빛축제,20,20.445238095238096,24.842857142857145,16.738095238095237,33.5,9.9,26,1,1009.3357142857143,69.04761904761905,2.4238095238095236,2019-05-31,2019-06-02
포항시 대학연합축제(POP),20,17.03333333333333,21.323809523809523,13.295238095238094,27.6,8.5,2,31,1018.3666666666667,65.95238095238095,2.4,2019-10-01,2019-10-30
포항운하축제,20,21.947619047619046,25.314285714285717,19.00952380952381,33.9,13.5,1,30,1013.6571428571428,76.28571428571429,2.376190476190476,2019-09-21,2019-09-22
포항해병대문화축제,20,14.095238095238095,19.19047619047619,9.58095238095238,27.3,2.9,30,4,1014.242857142857,56.38095238095238,2.7714285714285714,2019-04-27,2019-04-28
풍암골 신암마을 당산제,22,1.2,5.804166666666667,-2.5166666666666666,15.3,-8.8,5,1,1015.9041666666667,65.41666666666667,1.7375,2021-01-01,2021-01-01
필봉마을굿축제,21,24.669565217391302,30.095652173913045,20.778260869565216,32.9,16.2,5,31,980.6739130434783,79.08695652173913,1.182608695652174,2019-08-15,2019-08-18
하남이성문화축제,1,20.45,26.200000000000003,16.05,30.0,9.4,1,16,1004.2,82.5,1.0,2018-09-28,2018-09-29
하단포구웅어축제,21,17.943478260869565,22.1,14.734782608695651,29.1,10.7,23,3,1003.0956521739131,68.1304347826087,3.282608695652174,2019-05-24,2019-05-26
하동북천꽃양귀비축제,2,3.96,9.08,-0.1,16.7,-5.4,7,1,1013.24,53.2,1.8199999999999998,2020-01-01,2020-12-31
하동야생차문화축제,2,3.96,9.08,-0.1,16.7,-5.4,7,1,1013.24,53.2,1.8199999999999998,2020-01-01,2020-12-31
한강 낙동강 발원지 축제,1,21.2,25.95,17.525,29.1,10.9,5,1,929.525,84.75,1.325,2022-07-29,2022-08-07
한강낙동강발원지축제,20,21.63095238095238,26.333333333333332,17.985714285714284,31.7,12.2,11,31,928.8285714285715,79.0952380952381,1.5952380952380953,2019-07-20,2019-08-04
한라산청정고사리축제,2,14.3,18.049999999999997,11.0,24.8,6.0,11,3,1016.35,59.5,3.25,2019-04-27,2019-04-28
한산모시문화제,1,21.65,25.9,18.25,32.2,13.3,9,2,1005.3,79.5,1.55,2019-06-07,2019-06-10
한성백제문화제,21,21.791304347826088,26.278260869565216,17.965217391304346,31.0,11.9,1,21,1003.6434782608695,65.91304347826087,2.0434782608695654,2019-09-27,2019-09-29
한여름밤의 남원 막걸리 축제,1,21.15,25.9,17.35,31.4,10.2,1,24,997.35,79.5,2.3,2022-09-02,2022-09-04
한지문화제,1,17.35,22.7,12.350000000000001,29.1,7.2,13,6,992.05,63.0,1.15,2022-05-05,2022-05-15
할미성 대동제,1,13.3,20.4,7.55,25.1,-0.2,1,18,1012.15,76.5,0.8500000000000001,2019-10-05,2019-10-05
함백산야생화축제,9,23.830000000000002,29.360000000000003,20.105,32.0,15.2,5,27,973.3,79.15,1.385,2017-07-29,2017-08-05
함창명주페스티벌,19,20.152380952380952,25.857142857142858,15.795238095238094,33.9,9.4,4,21,1002.7190476190475,79.80952380952381,0.9380952380952381,2018-09-07,2018-09-09
합덕제연호문화축제,1,24.85,29.7,21.15,32.1,16.4,9,5,1004.45,80.0,1.7000000000000002,2022-07-15,2022-07-30
합천기록문화축제,22,11.306382978723404,18.948936170212768,5.580851063829788,27.6,2.5,1,30,1016.8851063829787,71.02127659574468,0.9659574468085106,2021-10-24,2021-11-03
합천바캉스축제,21,23.217391304347824,28.667391304347827,19.09130434782609,34.8,18.5,4,27,1006.8630434782608,77.3913043478261,1.1391304347826086,2021-07-26,2021-09-17
합천벚꽃마라톤대회,20,7.536842105263157,14.9,0.6894736842105263,21.7,-7.9,28,1,1014.9947368421053,56.10526315789474,1.5263157894736843,2021-03-28,2021-03-28
해나루황토감자축제,1,22.0,27.35,17.85,33.7,13.6,9,2,1004.3,78.0,1.95,2022-06-19,2022-06-22
해남미남축제,0,10.8,18.2,4.0,22.5,-1.3,11,27,1019.6,76.0,1.6,2022-11-04,2022-11-06
해녀마켓 - 해녀와 함께하는 온/오프라인 프리마켓,1,22.45,26.325,19.625,29.5,13.2,15,3,1006.725,76.25,2.975,2021-05-08,2021-07-24
해맞이 행사,2,1.7333333333333334,7.033333333333334,-2.766666666666667,15.7,-4.9,7,1,1016.8666666666667,55.333333333333336,2.3000000000000003,2019-01-01,2019-01-01
해맞이축제,22,0.5945652173913044,5.015217391304348,-3.3249999999999997,9.9,-12.1,1,26,1015.9652173913043,52.29347826086956,2.856521739130435,2018-12-31,2019-01-01
해운대 북극곰축제,20,2.2487804878048783,6.909756097560976,-1.6121951219512194,11.5,-7.9,2,1,1015.3390243902439,48.146341463414636,2.851219512195122,2019-01-05,2019-01-06
햇사레장호원복숭아축제,20,19.91904761904762,26.09047619047619,15.104761904761904,30.8,8.9,1,29,1005.0190476190477,74.80952380952381,1.0142857142857142,2019-09-20,2019-09-22
향수옥천포도복숭아축제,1,25.700000000000003,29.75,22.35,31.6,17.3,9,1,999.75,83.5,1.5,2021-07-24,2021-07-26
허균문화제,20,20.45714285714286,24.452380952380953,17.09047619047619,34.5,11.8,5,28,1011.347619047619,72.95238095238095,2.123809523809524,2019-09-21,2019-09-22
허준축제,20,15.252380952380953,20.371428571428574,10.861904761904762,26.5,3.5,1,30,1009.0095238095239,60.714285714285715,2.0095238095238095,2019-10-11,2019-10-13
현인가요제,21,26.382608695652173,29.73478260869565,23.90869565217391,33.1,21.2,22,31,1000.7130434782609,77.69565217391305,3.365217391304348,2019-08-01,2019-08-04
형형색색달구벌관등놀이,20,17.11904761904762,23.173809523809524,11.526190476190477,25.3,2.5,30,1,1006.1761904761905,52.23809523809524,2.4119047619047618,2019-04-27,2019-05-06
호미곶한민족해맞이축전,20,3.1075,7.5675,-0.64,13.9,-7.7,2,6,1022.3375,49.4,2.7275,2019-12-31,2020-01-01
홍성남당항새조개축제,5,17.555555555555557,23.455555555555556,12.18888888888889,30.5,7.8,30,3,1007.7111111111111,72.11111111111111,1.8333333333333333,2021-05-14,2021-05-16
홍성역사인물축제,4,20.82,25.919999999999998,16.259999999999998,31.5,11.0,1,21,1010.1,82.4,1.3599999999999999,2019-09-27,2019-09-28
홍원항 자연산 전어.꽃게 축제,1,21.75,25.95,18.25,30.3,12.7,1,21,1010.55,76.5,1.6,2019-09-07,2019-09-22
화개장터벚꽃축제,2,3.96,9.08,-0.1,16.7,-5.4,7,1,1013.24,53.2,1.8199999999999998,2020-01-01,2020-12-31
화성 효 마라톤 대회,1,13.3,20.4,7.55,25.1,-0.2,1,18,1012.15,76.5,0.8500000000000001,2022-10-01,2022-10-01
화순 국화향연,1,13.399999999999999,18.825,9.05,26.2,6.5,3,30,1013.2,70.5,1.2,2019-10-25,2019-11-10
화순고인돌문화축제,2,13.2,19.45,7.949999999999999,25.6,1.6,12,3,1009.8,52.0,1.6,2019-04-20,2019-04-21
화순적벽 문화축제,1,16.45,21.95,12.0,26.2,6.5,3,18,1012.3,70.5,1.2,2020-10-30,2020-10-30
화순적벽문화축제,0,11.8,18.1,6.8,24.4,-1.7,11,30,1012.9,62.0,1.0,2022-10-01,2022-11-01
황룡강 (洪)길동무 꽃길 축제,1,17.35,23.049999999999997,12.2,27.5,8.1,6,6,1004.2,72.0,3.1,2019-05-24,2019-05-26
황룡강 노란꽃잔치,1,14.9,21.35,9.649999999999999,25.6,3.3,3,18,1014.8,75.0,2.3,2021-10-01,2021-10-11
황매산 억새 축제,1,14.600000000000001,22.0,9.100000000000001,25.8,2.1,3,18,1017.3,78.0,0.75,2022-10-15,2022-10-30
황매산 철쭉제,22,15.889130434782608,23.267391304347825,8.795652173913044,27.2,-1.7,29,5,1009.4434782608696,59.5,1.5152173913043478,2021-04-27,2021-05-01
황영조 국제 마라톤 대회,2,12.8,17.65,8.0,26.8,1.4,10,2,1013.8,53.5,2.5,2021-04-25,2021-04-25
황태축제,20,20.7,27.299999999999997,15.352380952380951,34.4,8.8,10,1,984.9285714285714,67.80952380952381,1.8523809523809522,2019-06-06,2019-06-09
회당문화재,1,22.8,25.4,20.85,29.2,16.0,31,1,983.25,90.0,2.55,2020-07-01,2020-07-02
횡성더덕축제,1,25.35,29.5,22.25,34.4,20.4,6,23,991.7,76.5,0.95,2021-08-13,2021-08-15
횡성한우축제,1,13.55,19.35,8.7,24.0,0.9,1,18,1003.25,69.5,0.75,2019-10-02,2019-10-06
효문화뿌리축제,20,21.361904761904764,26.18095238095238,17.333333333333332,29.6,11.0,1,24,1005.8095238095239,75.33333333333333,1.7047619047619047,2019-09-27,2019-09-29
휴애리 수국 축제,2,21.325,24.799999999999997,18.45,24.8,6.0,4,14,1011.35,68.0,2.975,2021-04-01,2021-08-31
흑산도홍어축제,1,17.4,21.45,13.9,25.1,11.1,30,5,1005.2,75.5,3.45,2019-05-10,2019-05-11
흑석산 철쭉제,22,11.868181818181819,18.30909090909091,5.322727272727272,23.8,-2.9,30,5,1014.15,67.45454545454545,2.659090909090909,2019-04-19,2019-04-20
흥부제,21,13.93913043478261,21.556521739130435,7.860869565217392,27.8,-0.3,4,31,1006.5608695652174,73.34782608695652,1.3478260869565217,2019-10-11,2019-10-13
희망달서 큰잔치,21,16.213043478260868,21.82608695652174,11.404347826086957,26.6,6.5,1,31,1012.4217391304348,63.91304347826087,1.7608695652173914,2019-10-11,2019-10-13
힐링 개그 콘서트,1,26.450000000000003,30.5,23.45,35.5,22.6,7,20,999.7,85.0,1.9500000000000002,2021-08-26,2021-08-26
